Date,Resource Name,Site,Off page Activity,Submitted site Domain,Published Link,focus url,Keywords
7/19/2018,Sangavi,https://www.rokuaccountlink.com/,Web 2.0,https://kinja.com/,https://reenajoseph1996.kinja.com/cbs-access-on-roku-1827709776,,Roku com link
7/19/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,https://getpocket.com,https://getpocket.com/@ReenaJoseph/share/3567456,,roku.com/link
7/19/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,http://www.apsense.com,Submitted,,roku.com/link
7/19/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,http://www.pearltrees.com/,https://www.pearltrees.com/reenajoseph1996#item229697930,,Roku com link
7/19/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,https://diigo.com/,https://diigo.com/0cnnaj,,Roku com link
7/19/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,https://www.plurk.com,https://www.plurk.com/p/mv3evl,,roku.com/link
7/19/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,http://www.folkd.com,Submitted,,roku.com/link
7/19/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,https://itsmyurls.com/,Submitted,,Roku com link
7/19/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,http://ttlink.com,http://ttlink.com/bookmark/1752cf7d-d79e-4154-97cd-39cff0e31571,,Roku com link
7/19/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,https://padlet.com,https://padlet.com/ReenaJoseph/42x8ruajwq6i/wish/270603062,,roku.com/link
7/19/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,https://contently.com/,Submitted,,roku.com/link
7/19/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,https://myspace.com,https://myspace.com/reena.joseph/post/activity_profile_81305233_4fb091ac36414357ab4a2508c3d4de7a/comments,,Roku com link
7/19/2018,Sangavi,https://www.rokuaccountlink.com/,Bookmarking,https://ello.co,https://ello.co/reenajoseph/post/9ud6--osbhzt1mgbv851ig,,Roku com link
7/19/2018,Sangavi,https://www.rokuaccountlink.com/,Profile Creation,https://www.xing.com/,https://www.xing.com/profile/Reena_Joseph/,,roku.com/link
7/19/2018,Sangavi,https://www.rokuaccountlink.com/,Profile Creation,https://www.callupcontact.com,https://www.callupcontact.com/b/businessprofile/Rokuaccountlink/7036949,,roku.com/link
7/19/2018,Sangavi,https://www.rokuaccountlink.com/,QandA,https://answers.avira.com/,https://answers.avira.com/nl/question/how-do-i-stream-videos-from-my-desktop-computer-to-my-tv-via-roku-24521,,Roku com link
7/19/2018,Sangavi,https://www.rokuaccountlink.com/,Profile Creation,https://www.merlot.org,https://www.merlot.org/merlot/viewMember.htm?id=1378725,,Roku com link
7/19/2018,Sangavi,https://www.rokuaccountlink.com/,Podcast,https://podbean.com/,https://reenajoseph.podbean.com/,,roku.com/link
7/19/2018,Sangavi,https://www.rokuaccountlink.com/,Profile Creation,http://www.debate.org,http://www.debate.org/ReenaJoseph/,,roku.com/link
